ISIN,MarketSegment,UnderlyingSymbol,UnderlyingISIN,Currency,SecurityType,MaturityDate,StrikePrice,PutOrCall,MLEG,ContractGenerationNumber,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,NumberOfContracts,NumberOfTrades
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:00,3615,3620,3614,3620,2423,181
"DE000C02MHL4","F2MX","MDAX","DE0008467416","EUR",FUT,20180316,,,,,2479912,2018-02-01,07:00,26820,26820,26820,26820,2,2
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:00,13243.5,13255,13243.5,13253.5,167,126
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:00,13242,13250,13235,13249,68,46
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:00,9255,9257,9248,9255,40,27
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:01,3620,3621,3620,3620,1142,70
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:01,135.82,136,135.82,135.97,153,60
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:01,158.54,158.64,158.53,158.62,3762,280
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:01,130.39,130.41,130.38,130.4,971,61
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:01,111.805,111.81,111.805,111.81,161,9
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:01,160.98,161.22,160.98,161.2,138,56
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:01,152.76,152.86,152.72,152.85,593,110
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:01,13251.5,13257,13247,13247.5,170,116
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:01,13247,13254,13244,13244,48,27
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:01,9256,9257,9253,9254,49,17
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:01,395.5,395.5,395.4,395.4,5,2
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:02,3620,3621,3620,3621,270,39
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:02,135.96,136.04,135.91,136.03,163,46
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:02,158.63,158.64,158.58,158.63,2488,190
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:02,130.4,130.41,130.39,130.41,2546,66
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:02,111.81,111.815,111.81,111.815,2075,16
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:02,161.18,161.24,161.08,161.24,94,40
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:02,152.83,152.84,152.78,152.83,342,81
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:02,13249,13251.5,13248.5,13251.5,116,70
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:02,13248,13250,13246,13249,35,22
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:02,9255,9258,9255,9258,55,14
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:03,3620,3621,3620,3620,849,41
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:03,136.03,136.08,136.03,136.08,272,46
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:03,158.63,158.65,158.63,158.65,777,61
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:03,130.41,130.42,130.41,130.42,608,23
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:03,111.815,111.82,111.815,111.82,1664,32
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:03,161.28,161.3,161.26,161.28,25,7
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:03,152.84,152.85,152.84,152.85,181,24
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:03,13252,13252,13247.5,13251,94,65
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:03,13250,13251,13246,13251,45,36
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:03,9259,9259,9257,9257,32,10
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:03,395.4,395.4,395.4,395.4,4,2
"DE000C08RE05","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,159,Call,,1,2629960,2018-02-01,07:03,0.55,0.55,0.55,0.55,1,1
"DE000C1LCUQ1","OGBL","FGBL","DE0009652644","EUR",OPT,20180323,155,Put,,1,2886881,2018-02-01,07:03,0.73,0.73,0.73,0.73,2,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:04,3620,3623,3620,3621,1677,75
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:04,136.08,136.13,136.08,136.08,340,54
"DE000C01YSC7","FBTS",,,"EUR",FUT,20180308,,,,,2468259,2018-02-01,07:04,113.25,113.25,113.25,113.25,161,4
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:04,158.64,158.66,158.63,158.63,662,77
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:04,130.43,130.43,130.42,130.43,53,13
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:04,111.815,111.82,111.815,111.82,116,21
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:04,161.26,161.3,161.26,161.28,43,24
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:04,152.86,152.86,152.83,152.84,244,39
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:04,13252,13257.5,13250.5,13251,202,125
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:04,13251,13256,13250,13251,68,52
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:04,9258,9261,9258,9261,13,5
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:04,395.4,395.5,395.4,395.4,67,6
"DE000C03JBH9","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180214,,,,,2509649,2018-02-01,07:04,15.4,15.4,15.3,15.3,51,8
"DE000C05DXP4","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180321,,,,,2549108,2018-02-01,07:04,14.7,14.7,14.7,14.7,5,1
"DE000C08RE21","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,159.5,Call,,1,2629962,2018-02-01,07:04,0.36,0.36,0.36,0.36,1,1
"DE000C1LCV49","OGBL","FGBL","DE0009652644","EUR",OPT,20180323,157.5,Call,,1,2886890,2018-02-01,07:04,0.49,0.49,0.49,0.49,3,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:05,3621,3622,3621,3621,471,39
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:05,136.08,136.09,136.03,136.06,115,31
"DE000C01YSC7","FBTS",,,"EUR",FUT,20180308,,,,,2468259,2018-02-01,07:05,113.25,113.25,113.25,113.25,22,2
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:05,158.64,158.64,158.61,158.62,813,99
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:05,130.42,130.42,130.41,130.41,688,34
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:05,111.82,111.82,111.81,111.81,1424,10
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:05,161.28,161.28,161.14,161.18,75,29
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:05,152.84,152.85,152.8,152.82,123,35
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:05,13251,13253,13251,13251.5,69,50
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:05,13252,13253,13250,13250,22,10
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:05,142,142.3,142,142.2,184,8
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:05,9261,9269,9261,9268,49,17
"DE000C02MKJ2","FTDX","TDXP","DE0007203275","EUR",FUT,20180316,,,,,2479976,2018-02-01,07:05,2640.5,2640.5,2640.5,2640.5,2,2
"DE000C03JBH9","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180214,,,,,2509649,2018-02-01,07:05,15.3,15.3,15.3,15.3,10,1
"DE000C08RE05","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,159,Call,,1,2629960,2018-02-01,07:05,0.54,0.54,0.54,0.54,1,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:06,3621,3622,3621,3622,434,29
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:06,136.06,136.06,136.02,136.03,58,15
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:06,158.63,158.68,158.63,158.66,1134,86
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:06,130.42,130.43,130.42,130.43,463,13
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:06,111.815,111.82,111.815,111.82,686,12
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:06,161.2,161.28,161.2,161.26,40,11
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:06,152.83,152.87,152.83,152.84,412,77
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:06,13251,13252,13250,13250.5,51,32
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:06,13250,13251,13250,13250,11,9
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:06,9268,9269,9268,9269,14,8
"DE000C02MKJ2","FTDX","TDXP","DE0007203275","EUR",FUT,20180316,,,,,2479976,2018-02-01,07:06,2640.5,2640.5,2640.5,2640.5,2,2
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:06,395.5,395.5,395.5,395.5,6,4
"DE000C03JBH9","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180214,,,,,2509649,2018-02-01,07:06,15.3,15.3,15.3,15.3,4,1
"DE000C08RE05","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,159,Call,,1,2629960,2018-02-01,07:06,0.56,0.56,0.56,0.56,1,1
"DE000C08RE47","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,160,Call,,1,2629964,2018-02-01,07:06,0.22,0.22,0.22,0.22,1,1
"DE000C1A15X6","FDAX","DAX","DE0008469008","EUR",FUT,20180615,,,,,2657557,2018-02-01,07:06,13273,13273,13273,13273,4,1
"DE000C102SZ1","OGB1","FGBL","DE0009652644","EUR",OPT,20180202,158.5,Call,,1,2911358,2018-02-01,07:06,0.34,0.34,0.34,0.34,12,1
"DE000C1AV3D1","FDAX","DAX","DE0008469008","EUR",MLEG,,,,"FDAX.S.MAR18.JUN18",,72060123773665318,2018-02-01,07:06,-21.5,-21.5,-21.5,-21.5,6,2
"DE000C05EZD3","FVS","V2TX","DE000A0C3QF1","EUR",MLEG,,,,"FVS.S.FEB18.MAR18",,72061120206078343,2018-02-01,07:06,0.5,0.5,0.5,0.5,4,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:07,3622,3622,3621,3621,215,10
"DE000C01YS98","FBON",,,"EUR",FUT,20180308,,,,,2468256,2018-02-01,07:07,145.4,145.4,145.4,145.4,10,2
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:07,136.03,136.04,136.01,136.03,145,32
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:07,158.67,158.67,158.65,158.67,432,47
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:07,130.43,130.44,130.43,130.43,682,19
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:07,111.82,111.82,111.82,111.82,4,4
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:07,161.28,161.28,161.26,161.28,29,5
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:07,152.84,152.85,152.82,152.85,73,12
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:07,13250,13252,13249.5,13251,61,43
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:07,13250,13250,13250,13250,9,7
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:07,142.1,142.1,142.1,142.1,10,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:08,3621,3622,3621,3621,70,11
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:08,136.04,136.05,136.03,136.03,61,10
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:08,158.67,158.68,158.65,158.66,719,71
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:08,130.43,130.44,130.43,130.43,600,16
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:08,111.82,111.825,111.82,111.82,1482,18
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:08,161.3,161.32,161.28,161.28,34,11
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:08,152.85,152.88,152.85,152.85,168,26
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:08,13251.5,13252.5,13250.5,13252.5,55,38
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:08,13251,13252,13251,13251,13,11
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:08,9269,9270,9269,9269,15,6
"DE000C03JBH9","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180214,,,,,2509649,2018-02-01,07:08,15.3,15.3,15.3,15.3,22,3
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:09,3622,3623,3621,3623,1084,34
"DE000C0NSEP1","FESX","SX5E","EU0009658145","EUR",FUT,20180615,,,,,2258378,2018-02-01,07:09,3538,3538,3538,3538,1,1
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:09,136.02,136.03,136,136.02,88,17
"DE000C01YSC7","FBTS",,,"EUR",FUT,20180308,,,,,2468259,2018-02-01,07:09,113.24,113.24,113.24,113.24,374,12
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:09,158.67,158.68,158.66,158.68,163,21
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:09,130.43,130.43,130.43,130.43,2,1
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:09,111.82,111.82,111.82,111.82,2,2
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:09,161.3,161.3,161.3,161.3,21,8
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:09,152.85,152.85,152.85,152.85,85,9
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:09,13252.5,13254.5,13252,13253.5,71,44
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:09,13253,13255,13253,13255,11,8
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:09,142.1,142.1,142,142,65,3
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:09,9270,9270,9270,9270,5,1
"DE000C03JBH9","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180214,,,,,2509649,2018-02-01,07:09,15.25,15.25,15.25,15.25,20,2
"DE000C05DXP4","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180321,,,,,2549108,2018-02-01,07:09,14.65,14.65,14.55,14.55,6,2
"DE000C07N2W5","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180418,,,,,2601172,2018-02-01,07:09,15.55,15.55,15.55,15.55,5,1
"DE000C1AV3B5","FESX","SX5E","EU0009658145","EUR",MLEG,,,,"FESX.S.MAR18.JUN18",,72060493140852805,2018-02-01,07:09,84,84,84,84,1,1
"DE000C07P394","FVS","V2TX","DE000A0C3QF1","EUR",MLEG,,,,"FVS.S.MAR18.APR18",,72061120206078350,2018-02-01,07:09,-0.9,-0.9,-0.9,-0.9,5,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:10,3622,3623,3621,3621,813,14
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:10,136.02,136.04,136.02,136.02,48,9
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:10,158.67,158.69,158.67,158.68,675,45
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:10,130.44,130.44,130.44,130.44,96,5
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:10,111.82,111.82,111.82,111.82,5,5
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:10,161.32,161.36,161.32,161.36,74,10
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:10,152.85,152.86,152.85,152.86,31,8
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:10,13253,13254.5,13247.5,13248,123,63
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:10,13255,13255,13247,13248,20,11
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:10,142.1,142.3,142.1,142.3,364,33
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:10,9270,9270,9270,9270,1,1
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:10,395.6,395.6,395.5,395.5,17,3
"DE000C03JBH9","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180214,,,,,2509649,2018-02-01,07:10,15.25,15.25,15.25,15.25,5,1
"DE000C08RE05","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,159,Call,,1,2629960,2018-02-01,07:10,0.56,0.56,0.56,0.56,25,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:11,3622,3622,3621,3621,37,9
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:11,136.03,136.03,136,136.01,27,11
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:11,158.68,158.68,158.65,158.66,685,50
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:11,130.44,130.44,130.43,130.44,606,7
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:11,111.82,111.82,111.82,111.82,3,3
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:11,161.34,161.34,161.3,161.3,29,6
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:11,152.87,152.87,152.84,152.84,76,16
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:11,13247.5,13251.5,13247.5,13250.5,96,56
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:11,13248,13251,13247,13249,10,9
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:11,142.1,142.1,142.1,142.1,5,1
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:11,9270,9272,9270,9272,15,6
"DE000C08RE88","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,161,Call,,1,2629968,2018-02-01,07:11,0.08,0.08,0.08,0.08,2,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:12,3622,3622,3621,3622,153,14
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:12,136.02,136.02,136.02,136.02,23,6
"DE000C01YSC7","FBTS",,,"EUR",FUT,20180308,,,,,2468259,2018-02-01,07:12,113.25,113.25,113.25,113.25,150,1
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:12,158.66,158.69,158.66,158.68,610,53
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:12,130.44,130.45,130.44,130.44,993,39
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:12,111.82,111.82,111.815,111.82,741,7
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:12,161.32,161.34,161.3,161.34,19,7
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:12,152.85,152.86,152.85,152.86,140,28
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:12,13250.5,13252,13248.5,13250.5,59,46
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:12,13250,13250,13249,13250,10,8
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:12,142.1,142.1,142.1,142.1,1,1
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:12,9272,9273,9272,9273,16,6
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:12,395.5,395.5,395.5,395.5,2,1
"DE000C05DXP4","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180321,,,,,2549108,2018-02-01,07:12,14.6,14.6,14.6,14.6,1,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:13,3621,3622,3621,3621,494,7
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:13,136.03,136.07,136.03,136.05,77,16
"DE000C01YSC7","FBTS",,,"EUR",FUT,20180308,,,,,2468259,2018-02-01,07:13,113.25,113.25,113.25,113.25,177,2
