ISIN,MarketSegment,UnderlyingSymbol,UnderlyingISIN,Currency,SecurityType,MaturityDate,StrikePrice,PutOrCall,MLEG,ContractGenerationNumber,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,NumberOfContracts,NumberOfTrades
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:13,158.69,158.69,158.66,158.66,658,47
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:13,130.45,130.45,130.44,130.44,210,7
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:13,111.82,111.82,111.82,111.82,3,3
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:13,161.34,161.34,161.28,161.28,19,8
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:13,152.87,152.87,152.86,152.86,80,21
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:13,13250,13251,13249,13249,57,37
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:13,13250,13250,13249,13249,7,4
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:13,142.1,142.1,142.1,142.1,10,1
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:13,9272,9272,9271,9271,7,3
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:13,395.4,395.4,395.4,395.4,7,1
"DE000C1A2114","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,157,Put,,1,2658547,2018-02-01,07:13,0.23,0.23,0.23,0.23,150,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:14,3620,3621,3620,3621,216,16
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:14,136.05,136.06,136.04,136.06,106,23
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:14,158.66,158.68,158.66,158.67,509,43
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:14,130.44,130.45,130.44,130.45,276,19
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:14,111.82,111.82,111.82,111.82,4,4
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:14,161.28,161.28,161.28,161.28,4,1
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:14,152.86,152.88,152.86,152.88,30,10
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:14,13249,13250.5,13248,13249.5,56,41
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:14,13248,13250,13248,13249,10,9
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:14,142.1,142.1,142.1,142.1,44,4
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:14,9270,9270,9269,9269,5,5
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:15,3622,3622,3621,3621,100,31
"DE000C01YS98","FBON",,,"EUR",FUT,20180308,,,,,2468256,2018-02-01,07:15,145.44,145.44,145.44,145.44,2,1
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:15,136.06,136.08,136.04,136.08,48,17
"DE000C01YSC7","FBTS",,,"EUR",FUT,20180308,,,,,2468259,2018-02-01,07:15,113.25,113.25,113.25,113.25,20,2
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:15,158.68,158.7,158.66,158.7,807,81
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:15,130.45,130.45,130.44,130.44,406,21
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:15,111.82,111.82,111.82,111.82,12,12
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:15,161.32,161.34,161.28,161.34,25,15
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:15,152.88,152.89,152.86,152.89,51,17
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:15,13250.5,13252.5,13250.5,13251,52,31
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:15,13250,13252,13250,13252,12,5
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:15,142.1,142.1,142.1,142.1,32,5
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:15,9270,9272,9270,9271,5,4
"DE000C08RE05","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,159,Call,,1,2629960,2018-02-01,07:15,0.57,0.57,0.57,0.57,1,1
"DE000C08REG7","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,163,Call,,1,2629976,2018-02-01,07:15,0.02,0.02,0.02,0.02,27,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:16,3622,3622,3621,3621,347,26
"DE000C01YS98","FBON",,,"EUR",FUT,20180308,,,,,2468256,2018-02-01,07:16,145.46,145.46,145.46,145.46,2,1
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:16,136.09,136.16,136.08,136.12,521,95
"DE000C01YSC7","FBTS",,,"EUR",FUT,20180308,,,,,2468259,2018-02-01,07:16,113.25,113.25,113.25,113.25,517,8
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:16,158.7,158.72,158.69,158.7,1034,138
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:16,130.45,130.46,130.45,130.45,792,19
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:16,111.82,111.82,111.82,111.82,1992,9
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:16,161.36,161.38,161.36,161.36,21,9
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:16,152.9,152.93,152.9,152.9,239,56
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:16,13251,13252,13250.5,13251,41,25
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:16,13250,13251,13250,13251,3,2
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:16,142.2,142.2,142.2,142.2,100,1
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:16,9270,9270,9270,9270,1,1
"DE000C08RE21","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,159.5,Call,,1,2629962,2018-02-01,07:16,0.37,0.37,0.37,0.37,1,1
"DE000C08RE47","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,160,Call,,1,2629964,2018-02-01,07:16,0.23,0.23,0.23,0.23,1,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:17,3621,3623,3620,3623,768,59
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:17,136.12,136.12,136.1,136.1,127,22
"DE000C01YSC7","FBTS",,,"EUR",FUT,20180308,,,,,2468259,2018-02-01,07:17,113.25,113.25,113.25,113.25,1,1
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:17,158.69,158.71,158.69,158.71,654,60
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:17,130.45,130.46,130.44,130.45,1305,13
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:17,111.82,111.82,111.82,111.82,1314,28
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:17,161.36,161.36,161.34,161.36,16,6
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:17,152.91,152.91,152.9,152.91,51,10
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:17,13250.5,13253,13248.5,13253,105,59
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:17,13250,13252,13249,13252,19,12
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:17,142.1,142.1,142.1,142.1,5,1
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:17,9271,9273,9271,9273,36,8
"DE000C08RE05","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,159,Call,,1,2629960,2018-02-01,07:17,0.57,0.57,0.57,0.57,37,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:18,3622,3622,3622,3622,174,14
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:18,136.1,136.1,136.09,136.09,46,10
"DE000C01YSC7","FBTS",,,"EUR",FUT,20180308,,,,,2468259,2018-02-01,07:18,113.25,113.25,113.25,113.25,121,1
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:18,158.71,158.71,158.69,158.7,572,42
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:18,130.45,130.45,130.45,130.45,318,6
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:18,111.82,111.82,111.82,111.82,830,20
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:18,161.36,161.36,161.34,161.36,31,9
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:18,152.91,152.91,152.89,152.89,43,18
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:18,13253.5,13256,13251.5,13251.5,112,65
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:18,13254,13255,13251,13251,12,9
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:18,142.2,142.3,142.2,142.2,84,5
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:18,9273,9273,9273,9273,4,3
"DE000C03JBH9","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180214,,,,,2509649,2018-02-01,07:18,15.2,15.2,15.2,15.2,20,2
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:19,3622,3622,3621,3622,320,21
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:19,136.1,136.12,136.07,136.07,108,13
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:19,158.7,158.71,158.66,158.66,795,38
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:19,130.45,130.45,130.44,130.44,373,13
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:19,111.82,111.82,111.82,111.82,1096,22
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:19,161.36,161.38,161.28,161.28,41,18
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:19,152.9,152.91,152.87,152.87,92,16
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:19,13252,13253.5,13249,13250.5,38,29
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:19,13252,13253,13249,13249,14,10
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:19,142.2,142.2,142.2,142.2,10,1
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:19,9273,9273,9272,9272,7,5
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:19,395.5,395.5,395.5,395.5,1,1
"DE000C08RE21","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,159.5,Call,,1,2629962,2018-02-01,07:19,0.37,0.37,0.37,0.37,100,3
"DE000C1A2114","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,157,Put,,1,2658547,2018-02-01,07:19,0.22,0.22,0.22,0.22,10,1
"DE000C1AV3H2","FSMI","SMI","CH0009980894","CHF",MLEG,,,,"FSMI.S.MAR18.JUN18",,72060845328171046,2018-02-01,07:19,163,163,163,163,105,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:20,3622,3622,3621,3621,250,37
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:20,136.07,136.09,136.05,136.08,59,14
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:20,158.67,158.7,158.64,158.69,1164,73
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:20,130.44,130.44,130.44,130.44,374,11
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:20,111.82,111.82,111.82,111.82,7,3
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:20,161.26,161.32,161.26,161.32,25,9
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:20,152.87,152.89,152.87,152.89,119,22
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:20,13250.5,13252.5,13250,13252,107,55
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:20,13251,13252,13250,13251,11,10
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:20,142.3,142.3,142.3,142.3,121,5
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:20,9272,9278,9272,9275,65,18
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:20,395.5,395.5,395.5,395.5,40,3
"DE000C08RDX4","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,158,Put,,1,2629957,2018-02-01,07:20,0.47,0.47,0.47,0.47,100,1
"DE000C08RE47","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,160,Call,,1,2629964,2018-02-01,07:20,0.22,0.22,0.22,0.22,100,2
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:21,3621,3622,3621,3622,545,44
"DE000C0NSEP1","FESX","SX5E","EU0009658145","EUR",FUT,20180615,,,,,2258378,2018-02-01,07:21,3538,3538,3538,3538,1,1
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:21,136.08,136.09,136.07,136.07,46,12
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:21,158.69,158.69,158.68,158.68,352,23
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:21,130.45,130.45,130.44,130.44,49,2
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:21,161.32,161.32,161.3,161.3,11,4
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:21,152.9,152.9,152.89,152.89,100,16
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:21,13251.5,13255,13251,13252,99,64
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:21,13251,13253,13251,13252,8,8
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:21,142.4,142.4,142.4,142.4,509,9
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:21,9274,9275,9274,9275,6,2
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:21,395.5,395.5,395.5,395.5,4,1
"DE000C03JBH9","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180214,,,,,2509649,2018-02-01,07:21,15.2,15.2,15.2,15.2,10,1
"DE000C05DXP4","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180321,,,,,2549108,2018-02-01,07:21,14.65,14.65,14.65,14.65,10,1
"DE000C08RDZ9","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,158.5,Put,,1,2629959,2018-02-01,07:21,0.64,0.64,0.64,0.64,200,3
"DE000C1AV3B5","FESX","SX5E","EU0009658145","EUR",MLEG,,,,"FESX.S.MAR18.JUN18",,72060493140852805,2018-02-01,07:21,84,84,84,84,1,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:22,3621,3622,3620,3620,985,23
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:22,136.07,136.07,136.05,136.06,30,17
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:22,158.69,158.69,158.67,158.69,231,35
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:22,130.45,130.45,130.44,130.45,80,4
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:22,161.28,161.3,161.28,161.3,10,8
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:22,152.89,152.89,152.89,152.89,13,4
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:22,13251.5,13251.5,13248.5,13249,60,41
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:22,13251,13251,13249,13249,5,4
"DE000C02MHV3","FESB","SX7E","EU0009658426","EUR",FUT,20180316,,,,,2479921,2018-02-01,07:22,142.3,142.3,142.2,142.2,178,12
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:22,395.4,395.4,395.4,395.4,13,1
"DE000C05DXP4","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180321,,,,,2549108,2018-02-01,07:22,14.65,14.7,14.65,14.65,10,2
"DE000C1A15X6","FDAX","DAX","DE0008469008","EUR",FUT,20180615,,,,,2657557,2018-02-01,07:22,13272,13272,13272,13272,2,1
"DE000C1AV3D1","FDAX","DAX","DE0008469008","EUR",MLEG,,,,"FDAX.S.MAR18.JUN18",,72060123773665318,2018-02-01,07:22,-22,-22,-22,-22,2,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:23,3621,3621,3621,3621,138,14
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:23,136.06,136.07,136.06,136.06,41,14
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:23,158.69,158.69,158.66,158.66,385,49
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:23,130.44,130.45,130.44,130.44,414,26
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:23,161.3,161.3,161.22,161.22,44,17
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:23,152.89,152.89,152.87,152.88,61,11
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:23,13249.5,13250,13248.5,13249.5,28,15
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:23,13248,13250,13248,13249,11,9
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:23,9274,9274,9274,9274,2,1
"DE000C09L5G1","FGBL",,,"EUR",FUT,20180607,,,,,2646191,2018-02-01,07:23,156.01,156.01,156.01,156.01,2,1
"DE000C09PZ43","FGBL",,,"EUR",MLEG,,,,"FGBL.S.MAR18.JUN18",,72060548975427620,2018-02-01,07:23,2.66,2.66,2.66,2.66,2,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:24,3621,3621,3620,3621,211,7
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:24,136.07,136.08,136.05,136.06,58,25
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:24,158.67,158.68,158.66,158.67,400,88
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:24,130.45,130.45,130.44,130.45,366,38
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:24,111.82,111.82,111.82,111.82,13,4
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:24,161.2,161.22,161.2,161.2,97,44
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:24,152.88,152.88,152.87,152.87,153,61
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:24,13249,13250.5,13248.5,13249.5,25,17
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:24,13249,13250,13248,13249,19,11
"DE000C03JBH9","FVS","V2TX","DE000A0C3QF1","EUR",FUT,20180214,,,,,2509649,2018-02-01,07:24,15.2,15.2,15.15,15.2,10,2
"DE000C1AV3D1","FDAX","DAX","DE0008469008","EUR",MLEG,,,,"FDAX.S.MAR18.JUN18",,72060123773665318,2018-02-01,07:24,-21.5,-21.5,-21.5,-21.5,2,1
"DE000C1AV3H2","FSMI","SMI","CH0009980894","CHF",MLEG,,,,"FSMI.S.MAR18.JUN18",,72060845328171046,2018-02-01,07:24,163,163,163,163,95,1
"DE000C0NSEN6","FESX","SX5E","EU0009658145","EUR",FUT,20180316,,,,,2258377,2018-02-01,07:25,3621,3622,3620,3620,1313,48
"DE000C01YSB9","FBTP",,,"EUR",FUT,20180308,,,,,2468258,2018-02-01,07:25,136.07,136.08,136.07,136.07,52,19
"DE000C01YSD5","FGBL",,,"EUR",FUT,20180308,,,,,2468260,2018-02-01,07:25,158.67,158.68,158.65,158.66,1019,105
"DE000C01YSE3","FGBM",,,"EUR",FUT,20180308,,,,,2468261,2018-02-01,07:25,130.45,130.45,130.43,130.43,1428,22
"DE000C01YSF0","FGBS",,,"EUR",FUT,20180308,,,,,2468262,2018-02-01,07:25,111.82,111.82,111.82,111.82,3,3
"DE000C01YSG8","FGBX",,,"EUR",FUT,20180308,,,,,2468263,2018-02-01,07:25,161.22,161.24,161.2,161.24,125,38
"DE000C01YSJ2","FOAT",,,"EUR",FUT,20180308,,,,,2468265,2018-02-01,07:25,152.88,152.89,152.87,152.87,189,54
"DE000C02MHQ3","FDAX","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479916,2018-02-01,07:25,13249.5,13252.5,13247,13249.5,101,53
"DE000C02MHS9","FDXM","DAX","DE0008469008","EUR",FUT,20180316,,,,,2479918,2018-02-01,07:25,13250,13252,13248,13249,26,15
"DE000C02MJV9","FSMI","SMI","CH0009980894","CHF",FUT,20180316,,,,,2479954,2018-02-01,07:25,9275,9275,9274,9274,3,2
"DE000C02MKS3","FXXP","SXXP","EU0009658202","EUR",FUT,20180316,,,,,2479984,2018-02-01,07:25,395.4,395.4,395.4,395.4,4,1
"DE000C08REA0","OGBL","FGBL","DE0009652644","EUR",OPT,20180223,161.5,Call,,1,2629970,2018-02-01,07:25,0.05,0.05,0.05,0.05,250,2
"DE000C09L5G1","FGBL",,,"EUR",FUT,20180607,,,,,2646191,2018-02-01,07:25,156,156,156,156,50,1
"DE000C1LCUT5","OGBL","FGBL","DE0009652644","EUR",OPT,20180323,156,Call,,1,2886884,2018-02-01,07:25,1.1,1.1,1.1,1.1,15,1
"DE000C09PZ43","FGBL",,,"EUR",MLEG,,,,"FGBL.S.MAR18.JUN18",,72060548975427620,2018-02-01,07:25,2.66,2.66,2.66,2.66,50,1
